DESCRIPTION,PRODUCT,MATERIAL,GRADE,SURFACE,NESTING_ALGO,CERTS,NOM UNITS,NOM L,ACTUAL L,NOM W,ACTUAL W,NOM H,ACTUAL H,WALL,PACK 1,PACK 2,PACK 3,KGM,BASELINE_SUPPLIER
M24x300 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,300,,24,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x330 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,330,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x350 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,350,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x390 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,390,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x400 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,400,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x415 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,415,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x450 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,450,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x475 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,475,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x500 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,500,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x550 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,550,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x600 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,600,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x650 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,650,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x700 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,700,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M24x750 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,750,,24,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x80 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,80,,27,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x95 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,95,,27,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,27,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,27,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,27,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,27,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,27,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x175 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,175,,27,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M27x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,27,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x75 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,75,,30,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x80 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,80,,30,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x85 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,85,,30,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x90 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,90,,30,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x100 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,30,,,,,15,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x160 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,160,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x170 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,170,,30,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x180 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,180,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x190 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,190,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x210 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,210,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x220 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,220,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x230 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,230,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x240 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,240,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x260 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,260,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x280 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,280,,30,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x300 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,300,,30,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x350 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,350,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x400 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,400,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x450 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,450,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x460 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,460,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x500 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,500,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x550 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,550,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x600 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,600,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x650 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,650,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M30x725 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,725,,30,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,33,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,33,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,33,,,,,10,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x175 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,175,,33,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,33,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M33x230 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,230,,33,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x90 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,90,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x100 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,36,,,,,8,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x160 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,160,,36,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x170 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,170,,36,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x180 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,180,,36,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x190 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,190,,36,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,36,,,,,5,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x220 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,220,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x240 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,240,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x260 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,260,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x280 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,280,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x300 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,300,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x375 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,375,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x400 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,400,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x420 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,420,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x450 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,450,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x470 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,470,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x500 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,500,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x525 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,525,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M36x600 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,600,,36,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
,,,,,,,,,,,,,,,,,,,
M12x30 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,30,,12,,,,,200,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x35 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,35,,12,,,,,200,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x40 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,40,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x45 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,45,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x50 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,50,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x55 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,55,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x60 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,60,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x65 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,65,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x70 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,70,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x75 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,75,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x80 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,80,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x90 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,90,,12,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x100 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,100,,12,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x110 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,110,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x120 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,120,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x130 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,130,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x150 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,150,,12,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x180 GR8.8 ZINC Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,180,,12,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
